intersection_name,edge_direction,lane_direction,time,n_vehicles
f,east,straightType,18:28:46,0
f,east,leftType,18:30:36,3
f,east,straightType,18:30:36,5
f,east,leftType,18:32:26,1
f,east,straightType,18:32:26,2
f,east,leftType,18:34:16,2
f,east,straightType,18:34:16,4
f,north,leftType,0:00:23,2
f,north,straightType,0:00:23,6
f,north,leftType,0:02:09,0
f,north,straightType,0:02:09,1
f,north,leftType,0:03:48,2
f,north,straightType,0:03:48,3
f,north,leftType,0:05:22,1
f,north,straightType,0:05:22,2
f,north,leftType,0:06:56,0
f,north,straightType,0:06:56,2
f,north,leftType,0:08:30,1
f,north,straightType,0:08:30,2
f,north,leftType,0:10:04,0
f,north,straightType,0:10:04,2
f,north,leftType,0:11:38,0
f,north,straightType,0:11:38,3
f,north,leftType,0:13:12,0
f,north,straightType,0:13:12,5
f,north,leftType,0:14:46,0
f,north,straightType,0:14:46,4
f,north,leftType,0:16:20,0
f,north,straightType,0:16:20,3
f,north,leftType,0:17:54,1
f,north,straightType,0:17:54,0
f,north,leftType,0:19:28,0
f,north,straightType,0:19:28,2
f,north,leftType,0:21:02,1
f,north,straightType,0:21:02,2
f,north,leftType,0:22:36,1
f,north,straightType,0:22:36,2
f,north,leftType,0:24:10,0
f,north,straightType,0:24:10,4
f,north,leftType,0:25:44,0
f,north,straightType,0:25:44,1
f,north,leftType,0:27:18,2
f,north,straightType,0:27:18,1
f,north,leftType,0:28:52,0
f,north,straightType,0:28:52,1
f,north,leftType,0:30:26,0
f,north,straightType,0:30:26,2
f,north,leftType,0:32:00,1
f,north,straightType,0:32:00,0
f,north,leftType,0:33:34,1
f,north,straightType,0:33:34,1
f,north,leftType,0:35:08,0
f,north,straightType,0:35:08,0
f,north,leftType,0:36:42,0
f,north,straightType,0:36:42,3
f,north,leftType,0:38:16,2
f,north,straightType,0:38:16,3
f,north,leftType,0:39:50,0
f,north,straightType,0:39:50,2
f,north,leftType,0:41:24,0
f,north,straightType,0:41:24,1
f,north,leftType,0:42:58,1
f,north,straightType,0:42:58,2
f,north,leftType,0:44:32,0
f,north,straightType,0:44:32,0
f,north,leftType,0:46:06,0
f,north,straightType,0:46:06,0
f,north,leftType,0:47:40,1
f,north,straightType,0:47:40,0
f,north,leftType,0:49:14,0
f,north,straightType,0:49:14,3
f,north,leftType,0:50:48,0
f,north,straightType,0:50:48,1
f,north,leftType,0:52:22,1
f,north,straightType,0:52:22,4
f,north,leftType,0:53:56,0
f,north,straightType,0:53:56,2
f,north,leftType,0:55:30,1
f,north,straightType,0:55:30,1
f,north,leftType,0:57:04,0
f,north,straightType,0:57:04,1
f,north,leftType,0:58:38,0
f,north,straightType,0:58:38,3
f,north,leftType,1:00:12,0
f,north,straightType,1:00:12,0
f,north,leftType,1:01:46,0
f,north,straightType,1:01:46,2
f,north,leftType,1:03:20,2
f,north,straightType,1:03:20,1
f,north,leftType,1:04:54,0
f,north,straightType,1:04:54,1
f,north,leftType,1:06:28,0
f,north,straightType,1:06:28,1
f,north,leftType,1:08:02,0
f,north,straightType,1:08:02,0
f,north,leftType,1:09:36,0
f,north,straightType,1:09:36,1
f,north,leftType,1:11:10,0
f,north,straightType,1:11:10,1
f,north,leftType,1:12:44,0
f,north,straightType,1:12:44,3
f,north,leftType,1:14:18,0
f,north,straightType,1:14:18,1
f,north,leftType,1:15:52,1
f,north,straightType,1:15:52,2
f,north,leftType,1:17:26,0
f,north,straightType,1:17:26,2
f,north,leftType,1:19:00,0
f,north,straightType,1:19:00,0
f,north,leftType,1:20:34,0
f,north,straightType,1:20:34,1
f,north,leftType,1:22:08,1
f,north,straightType,1:22:08,0
f,north,leftType,1:23:42,1
f,north,straightType,1:23:42,0
f,north,leftType,1:25:16,0
f,north,straightType,1:25:16,4
f,north,leftType,1:26:50,0
f,north,straightType,1:26:50,3
f,north,leftType,1:28:24,0
f,north,straightType,1:28:24,1
f,north,leftType,1:29:58,0
f,north,straightType,1:29:58,3
f,north,leftType,1:31:32,0
f,north,straightType,1:31:32,0
f,north,leftType,1:33:06,0
f,north,straightType,1:33:06,0
f,north,leftType,1:34:40,0
f,north,straightType,1:34:40,3
f,north,leftType,1:36:14,1
f,north,straightType,1:36:14,0
f,north,leftType,1:37:48,0
f,north,straightType,1:37:48,0
f,north,leftType,1:39:22,0
f,north,straightType,1:39:22,2
f,north,leftType,1:40:56,0
f,north,straightType,1:40:56,2
f,north,leftType,1:42:30,0
f,north,straightType,1:42:30,2
f,north,leftType,1:44:04,0
f,north,straightType,1:44:04,2
f,north,leftType,1:45:38,0
f,north,straightType,1:45:38,1
f,north,leftType,1:47:12,0
f,north,straightType,1:47:12,0
f,north,leftType,1:48:46,0
f,north,straightType,1:48:46,0
f,north,leftType,1:50:20,0
f,north,straightType,1:50:20,2
f,north,leftType,1:51:54,1
f,north,straightType,1:51:54,2
f,north,leftType,1:53:28,0
f,north,straightType,1:53:28,1
f,north,leftType,1:55:02,1
f,north,straightType,1:55:02,0
f,north,leftType,1:56:36,0
f,north,straightType,1:56:36,1
f,north,leftType,1:58:10,0
f,north,straightType,1:58:10,0
f,north,leftType,1:59:44,0
f,north,straightType,1:59:44,2
f,north,leftType,2:02:52,0
f,north,straightType,2:02:52,1
f,north,leftType,2:04:26,0
f,north,straightType,2:04:26,2
f,north,leftType,2:06:00,0
f,north,straightType,2:06:00,4
f,north,leftType,2:07:34,0
f,north,straightType,2:07:34,1
f,north,leftType,2:09:08,0
f,north,straightType,2:09:08,0
f,north,leftType,2:10:42,0
f,north,straightType,2:10:42,0
f,north,leftType,2:12:16,1
f,north,straightType,2:12:16,0
f,north,leftType,2:13:50,0
f,north,straightType,2:13:50,1
f,north,leftType,2:15:24,0
f,north,straightType,2:15:24,2
f,north,leftType,2:16:58,0
f,north,straightType,2:16:58,1
f,north,leftType,2:18:32,0
f,north,straightType,2:18:32,3
f,north,leftType,2:20:06,0
f,north,straightType,2:20:06,3
f,north,leftType,2:21:40,0
f,north,straightType,2:21:40,1
f,north,leftType,2:23:14,0
f,north,straightType,2:23:14,2
f,north,leftType,2:24:48,0
f,north,straightType,2:24:48,3
f,north,leftType,2:26:22,0
f,north,straightType,2:26:22,0
f,north,leftType,2:27:56,0
f,north,straightType,2:27:56,1
f,north,leftType,2:29:30,0
f,north,straightType,2:29:30,2
f,north,leftType,2:31:04,1
f,north,straightType,2:31:04,0
f,north,leftType,2:32:38,0
f,north,straightType,2:32:38,2
f,north,leftType,2:34:12,0
f,north,straightType,2:34:12,0
f,north,leftType,2:35:46,0
f,north,straightType,2:35:46,1
f,north,leftType,2:37:20,0
f,north,straightType,2:37:20,1
f,north,leftType,2:38:54,0
f,north,straightType,2:38:54,1
f,north,leftType,2:40:28,1
f,north,straightType,2:40:28,2
f,north,leftType,2:42:02,0
f,north,straightType,2:42:02,1
f,north,leftType,2:43:36,0
f,north,straightType,2:43:36,0
f,north,leftType,2:45:10,0
f,north,straightType,2:45:10,1
f,north,leftType,2:46:44,0
f,north,straightType,2:46:44,1
f,north,leftType,2:48:18,0
f,north,straightType,2:48:18,1
f,north,leftType,2:49:52,0
f,north,straightType,2:49:52,1
f,north,leftType,2:51:26,0
f,north,straightType,2:51:26,1
f,north,leftType,2:53:00,1
f,north,straightType,2:53:00,1
f,north,leftType,2:54:34,0
f,north,straightType,2:54:34,1
f,north,leftType,2:56:08,0
f,north,straightType,2:56:08,0
f,north,leftType,2:57:42,0
f,north,straightType,2:57:42,0
f,north,leftType,2:59:16,1
f,north,straightType,2:59:16,0
f,north,leftType,3:00:50,1
f,north,straightType,3:00:50,1
f,north,leftType,3:02:24,1
f,north,straightType,3:02:24,0
f,north,leftType,3:03:58,0
f,north,straightType,3:03:58,1
f,north,leftType,3:05:32,0
f,north,straightType,3:05:32,0
f,north,leftType,3:07:06,0
f,north,straightType,3:07:06,1
f,north,leftType,3:08:40,0
f,north,straightType,3:08:40,1
f,north,leftType,3:10:14,0
f,north,straightType,3:10:14,1
f,north,leftType,3:11:48,0
f,north,straightType,3:11:48,3
f,north,leftType,3:13:22,0
f,north,straightType,3:13:22,0
f,north,leftType,3:14:56,1
f,north,straightType,3:14:56,0
f,north,leftType,3:16:30,1
f,north,straightType,3:16:30,0
f,north,leftType,3:18:04,1
f,north,straightType,3:18:04,1
f,north,leftType,3:19:38,0
f,north,straightType,3:19:38,0
f,north,leftType,3:21:12,0
f,north,straightType,3:21:12,0
f,north,leftType,3:22:46,0
f,north,straightType,3:22:46,1
f,north,leftType,3:24:20,0
f,north,straightType,3:24:20,1
f,north,leftType,3:25:54,0
f,north,straightType,3:25:54,1
f,north,leftType,3:27:28,1
f,north,straightType,3:27:28,3
f,north,leftType,3:29:02,1
f,north,straightType,3:29:02,0
f,north,leftType,3:30:36,1
f,north,straightType,3:30:36,1
f,north,leftType,3:32:10,1
f,north,straightType,3:32:10,0
f,north,leftType,3:33:44,0
f,north,straightType,3:33:44,0
f,north,leftType,3:35:18,0
f,north,straightType,3:35:18,1
f,north,leftType,3:36:52,0
f,north,straightType,3:36:52,0
f,north,leftType,3:38:26,0
f,north,straightType,3:38:26,0
f,north,leftType,3:40:00,0
f,north,straightType,3:40:00,0
f,north,leftType,3:41:34,2
f,north,straightType,3:41:34,0
f,north,leftType,3:43:08,1
f,north,straightType,3:43:08,0
f,north,leftType,3:44:42,1
f,north,straightType,3:44:42,0
f,north,leftType,3:46:16,0
f,north,straightType,3:46:16,1
f,north,leftType,3:47:50,1
f,north,straightType,3:47:50,0
f,north,leftType,3:49:24,0
f,north,straightType,3:49:24,2
f,north,leftType,3:50:58,1
f,north,straightType,3:50:58,1
f,north,leftType,3:52:32,2
f,north,straightType,3:52:32,3
f,north,leftType,3:54:06,0
f,north,straightType,3:54:06,0
f,north,leftType,3:55:40,0
f,north,straightType,3:55:40,0
f,north,leftType,3:57:14,0
f,north,straightType,3:57:14,0
f,north,leftType,3:58:48,0
f,north,straightType,3:58:48,0
f,north,leftType,4:00:22,0
f,north,straightType,4:00:22,1
f,north,leftType,4:01:56,0
f,north,straightType,4:01:56,2
f,north,leftType,4:03:30,0
f,north,straightType,4:03:30,0
f,north,leftType,4:05:06,0
f,north,straightType,4:05:06,2
f,north,leftType,4:06:42,0
f,north,straightType,4:06:42,2
f,north,leftType,4:08:18,0
f,north,straightType,4:08:18,0
f,north,leftType,4:09:54,0
f,north,straightType,4:09:54,0
f,north,leftType,4:11:30,0
f,north,straightType,4:11:30,0
f,north,leftType,4:13:06,1
f,north,straightType,4:13:06,1
f,north,leftType,4:14:42,0
f,north,straightType,4:14:42,1
f,north,leftType,4:16:18,1
f,north,straightType,4:16:18,0
f,north,leftType,4:17:54,0
f,north,straightType,4:17:54,0
f,north,leftType,4:19:30,0
f,north,straightType,4:19:30,1
f,north,leftType,4:21:06,0
f,north,straightType,4:21:06,3
f,north,leftType,4:22:42,0
f,north,straightType,4:22:42,0
f,north,leftType,4:24:18,0
f,north,straightType,4:24:18,0
f,north,leftType,4:25:54,0
f,north,straightType,4:25:54,1
f,north,leftType,4:27:30,0
f,north,straightType,4:27:30,1
f,north,leftType,4:29:06,0
f,north,straightType,4:29:06,2
f,north,leftType,4:30:42,0
f,north,straightType,4:30:42,1
f,north,leftType,4:32:18,0
f,north,straightType,4:32:18,0
f,north,leftType,4:33:54,0
f,north,straightType,4:33:54,1
f,north,leftType,4:35:30,0
f,north,straightType,4:35:30,1
f,north,leftType,4:37:06,1
f,north,straightType,4:37:06,0
f,north,leftType,4:38:42,0
f,north,straightType,4:38:42,0
f,north,leftType,4:40:18,0
f,north,straightType,4:40:18,0
f,north,leftType,4:41:54,0
f,north,straightType,4:41:54,0
f,north,leftType,4:43:30,0
f,north,straightType,4:43:30,1
f,north,leftType,4:45:06,0
f,north,straightType,4:45:06,0
f,north,leftType,4:46:42,0
f,north,straightType,4:46:42,0
f,north,leftType,4:48:18,0
f,north,straightType,4:48:18,2
f,north,leftType,4:49:54,0
f,north,straightType,4:49:54,0
f,north,leftType,4:51:30,0
f,north,straightType,4:51:30,2
f,north,leftType,4:53:06,1
f,north,straightType,4:53:06,1
f,north,leftType,4:54:42,0
f,north,straightType,4:54:42,0
f,north,leftType,4:56:18,0
f,north,straightType,4:56:18,0
f,north,leftType,4:57:54,0
f,north,straightType,4:57:54,0
f,north,leftType,4:59:30,0
f,north,straightType,4:59:30,0
f,north,leftType,5:01:06,0
f,north,straightType,5:01:06,0
f,north,leftType,5:02:42,0
f,north,straightType,5:02:42,2
f,north,leftType,5:04:18,0
f,north,straightType,5:04:18,0
f,north,leftType,5:05:54,0
f,north,straightType,5:05:54,0
f,north,leftType,5:07:30,0
f,north,straightType,5:07:30,0
f,north,leftType,5:09:06,0
f,north,straightType,5:09:06,0
f,north,leftType,5:10:42,0
f,north,straightType,5:10:42,1
f,north,leftType,5:12:18,0
f,north,straightType,5:12:18,0
f,north,leftType,5:13:54,0
f,north,straightType,5:13:54,0
f,north,leftType,5:15:30,0
f,north,straightType,5:15:30,0
f,north,leftType,5:17:06,0
f,north,straightType,5:17:06,1
f,north,leftType,5:18:42,0
f,north,straightType,5:18:42,0
f,north,leftType,5:20:18,0
f,north,straightType,5:20:18,0
f,north,leftType,5:21:54,0
f,north,straightType,5:21:54,0
f,north,leftType,5:23:30,0
f,north,straightType,5:23:30,0
f,north,leftType,5:25:06,0
f,north,straightType,5:25:06,0
f,north,leftType,5:26:42,0
f,north,straightType,5:26:42,1
f,north,leftType,5:28:18,0
f,north,straightType,5:28:18,0
f,north,leftType,5:29:54,0
f,north,straightType,5:29:54,0
f,north,leftType,5:31:30,0
f,north,straightType,5:31:30,0
f,north,leftType,5:33:06,0
f,north,straightType,5:33:06,1
f,north,leftType,5:34:42,0
f,north,straightType,5:34:42,0
f,north,leftType,5:36:18,0
f,north,straightType,5:36:18,1
f,north,leftType,5:37:54,0
f,north,straightType,5:37:54,1
f,north,leftType,5:39:30,1
f,north,straightType,5:39:30,0
f,north,leftType,5:41:06,0
f,north,straightType,5:41:06,1
f,north,leftType,5:42:42,0
f,north,straightType,5:42:42,1
f,north,leftType,5:44:18,0
f,north,straightType,5:44:18,1
f,north,leftType,5:45:54,0
f,north,straightType,5:45:54,0
f,north,leftType,5:47:30,0
f,north,straightType,5:47:30,0
f,north,leftType,5:49:06,0
f,north,straightType,5:49:06,0
f,north,leftType,5:50:42,0
f,north,straightType,5:50:42,1
f,north,leftType,5:52:18,0
f,north,straightType,5:52:18,0
f,north,leftType,5:53:54,0
f,north,straightType,5:53:54,1
f,north,leftType,5:55:30,0
f,north,straightType,5:55:30,1
f,north,leftType,5:57:06,0
f,north,straightType,5:57:06,2
f,north,leftType,5:58:42,0
f,north,straightType,5:58:42,3
f,north,leftType,6:00:18,0
f,north,straightType,6:00:18,1
f,north,leftType,6:01:54,1
f,north,straightType,6:01:54,0
f,north,leftType,6:03:30,0
f,north,straightType,6:03:30,0
f,north,leftType,6:05:09,0
f,north,straightType,6:05:09,0
f,north,leftType,6:06:48,0
f,north,straightType,6:06:48,0
f,north,leftType,6:08:28,0
f,north,straightType,6:08:28,0
f,north,leftType,6:10:08,0
f,north,straightType,6:10:08,1
f,north,leftType,6:11:49,0
f,north,straightType,6:11:49,1
f,north,leftType,6:13:29,0
f,north,straightType,6:13:29,2
f,north,leftType,6:15:08,0
f,north,straightType,6:15:08,2
f,north,leftType,6:16:48,1
f,north,straightType,6:16:48,1
f,north,leftType,6:18:28,0
f,north,straightType,6:18:28,0
f,north,leftType,6:20:08,0
f,north,straightType,6:20:08,0
f,north,leftType,6:21:49,0
f,north,straightType,6:21:49,0
f,north,leftType,6:23:28,0
f,north,straightType,6:23:28,1
f,north,leftType,6:25:08,1
f,north,straightType,6:25:08,1
f,north,leftType,6:26:48,0
f,north,straightType,6:26:48,0
f,north,leftType,6:28:28,1
f,north,straightType,6:28:28,0
f,north,leftType,6:30:08,0
f,north,straightType,6:30:08,0
f,north,leftType,6:31:49,0
f,north,straightType,6:31:49,1
f,north,leftType,6:33:28,0
f,north,straightType,6:33:28,0
f,north,leftType,6:35:09,1
f,north,straightType,6:35:09,0
f,north,leftType,6:36:48,1
f,north,straightType,6:36:48,1
f,north,leftType,6:38:28,0
f,north,straightType,6:38:28,0
f,north,leftType,6:40:08,0
f,north,straightType,6:40:08,2
f,north,leftType,6:41:48,0
f,north,straightType,6:41:48,3
f,north,leftType,6:43:28,0
f,north,straightType,6:43:28,0
f,north,leftType,6:45:08,0
f,north,straightType,6:45:08,1
f,north,leftType,6:46:48,0
f,north,straightType,6:46:48,1
f,north,leftType,6:48:28,0
f,north,straightType,6:48:28,3
f,north,leftType,6:50:08,1
f,north,straightType,6:50:08,1
f,north,leftType,6:51:48,0
f,north,straightType,6:51:48,1
f,north,leftType,6:53:28,0
f,north,straightType,6:53:28,0
f,north,leftType,6:55:08,0
f,north,straightType,6:55:08,0
f,north,leftType,6:56:48,0
f,north,straightType,6:56:48,1
f,north,leftType,6:58:28,0
f,north,straightType,6:58:28,1
f,north,leftType,7:00:08,0
f,north,straightType,7:00:08,1
f,north,leftType,7:01:48,0
f,north,straightType,7:01:48,0
f,north,leftType,7:03:28,0
f,north,straightType,7:03:28,1
f,north,leftType,7:05:07,0
f,north,straightType,7:05:07,2
f,north,leftType,7:06:47,0
f,north,straightType,7:06:47,1
f,north,straightType,7:07:53,0
f,north,straightType,7:07:58,0
f,north,straightType,7:08:30,2
f,north,straightType,7:08:49,0
f,north,leftType,7:08:50,0
f,north,straightType,7:09:08,0
f,north,leftType,7:09:39,0
f,north,straightType,7:10:07,0
f,north,straightType,7:10:26,0
f,north,straightType,7:11:02,0
f,north,straightType,7:11:09,0
f,north,straightType,7:11:16,0
f,north,straightType,7:11:47,0
f,north,straightType,7:11:53,0
f,north,straightType,7:12:00,0
f,north,straightType,7:13:27,0
f,north,straightType,7:13:40,0
f,north,straightType,7:13:47,0
f,north,straightType,7:14:00,0
f,north,straightType,7:14:22,0
f,north,straightType,7:14:33,0
f,north,straightType,7:16:02,0
f,north,straightType,7:40:11,3
f,north,leftType,7:40:39,3
f,north,leftType,7:40:53,0
f,north,leftType,7:41:10,0
f,north,leftType,7:41:15,0
f,north,leftType,7:41:47,0
f,north,straightType,7:41:47,0
f,north,leftType,7:41:52,0
f,north,leftType,7:41:57,0
f,north,leftType,7:42:25,0
f,north,leftType,7:42:52,0
f,north,leftType,7:43:27,1
f,north,straightType,7:43:27,3
f,north,leftType,7:43:36,0
f,north,leftType,7:44:03,0
f,north,leftType,7:44:37,0
f,north,straightType,7:45:07,2
f,north,leftType,7:45:26,2
f,north,leftType,7:45:33,0
f,north,leftType,7:45:39,0
f,north,leftType,7:45:45,0
f,north,leftType,7:46:02,0
f,north,leftType,7:46:20,0
f,north,straightType,7:46:47,0
f,north,leftType,7:47:03,0
f,north,leftType,7:47:13,0
f,north,leftType,7:47:40,0
f,north,leftType,7:47:57,0
f,north,straightType,7:48:27,2
f,north,leftType,7:48:36,2
f,north,leftType,7:48:44,0
f,north,leftType,7:48:51,0
f,north,leftType,7:49:04,0
f,north,leftType,7:49:18,0
f,north,leftType,7:49:28,0
f,north,leftType,7:49:36,0
f,north,leftType,7:49:46,0
f,north,leftType,7:49:53,0
f,north,leftType,7:50:04,0
f,north,straightType,7:50:35,1
f,north,leftType,7:50:37,1
f,north,leftType,7:50:52,0
f,north,leftType,7:50:59,0
f,north,leftType,7:51:12,0
f,north,leftType,7:51:23,0
f,north,leftType,7:51:33,0
f,north,leftType,7:51:58,0
f,north,leftType,7:52:17,0
f,north,leftType,7:52:25,0
f,north,leftType,7:52:40,0
f,north,leftType,7:52:44,0
f,north,straightType,7:53:21,3
f,north,leftType,7:53:24,0
f,north,leftType,7:53:49,0
f,north,leftType,7:53:55,0
f,north,leftType,7:53:59,0
f,north,leftType,7:54:08,0
f,north,leftType,7:54:26,0
f,north,leftType,7:54:49,0
f,north,leftType,7:55:33,0
f,north,leftType,7:55:39,0
f,north,straightType,7:56:07,6
f,north,leftType,7:56:23,2
f,north,leftType,7:56:36,0
f,north,leftType,7:56:40,0
f,north,leftType,7:56:52,0
f,north,leftType,7:57:13,0
f,north,leftType,7:57:19,0
f,north,leftType,7:57:44,0
f,north,leftType,7:57:53,0
f,north,leftType,7:58:03,0
f,north,leftType,7:58:07,0
f,north,leftType,7:58:24,0
f,north,straightType,7:58:53,4
f,north,leftType,7:59:01,0
f,north,leftType,7:59:18,0
f,north,leftType,7:59:24,0
f,north,leftType,7:59:32,0
f,north,leftType,7:59:47,0
f,north,leftType,7:59:52,0
f,north,leftType,8:00:09,0
f,north,leftType,8:00:22,0
f,north,leftType,8:00:51,0
f,north,straightType,8:01:39,2
f,north,leftType,8:01:41,4
f,north,leftType,8:01:46,0
f,north,leftType,8:01:54,0
f,north,leftType,8:02:10,0
f,north,leftType,8:02:31,0
f,north,leftType,8:02:38,0
f,north,leftType,8:02:44,0
f,north,leftType,8:02:52,0
f,north,leftType,8:02:59,0
f,north,leftType,8:03:16,0
f,north,leftType,8:03:26,0
f,north,leftType,8:03:36,0
f,north,leftType,8:03:41,0
f,north,leftType,8:03:51,0
f,north,straightType,8:04:25,3
f,north,leftType,8:04:33,1
f,north,leftType,8:04:43,0
f,north,leftType,8:04:49,0
f,north,leftType,8:04:56,0
f,north,leftType,8:05:04,0
f,north,leftType,8:05:13,0
f,north,leftType,8:05:23,0
f,north,leftType,8:05:39,0
f,north,leftType,8:05:46,0
f,north,leftType,8:06:02,0
f,north,leftType,8:06:12,0
f,north,leftType,8:06:25,0
f,north,leftType,8:06:29,0
f,north,straightType,8:07:11,7
f,north,leftType,8:07:13,0
f,north,leftType,8:07:21,0
f,north,leftType,8:07:36,0
f,north,leftType,8:07:41,0
f,north,straightType,8:09:57,4
f,north,leftType,8:10:13,1
f,north,straightType,8:12:43,7
f,north,leftType,8:12:48,3
f,north,leftType,8:14:39,0
f,north,straightType,8:15:29,0
f,north,leftType,8:15:34,2
f,north,leftType,8:16:10,0
f,north,leftType,8:16:19,0
f,north,leftType,8:16:36,0
f,north,leftType,8:16:46,0
f,north,leftType,8:16:56,0
f,north,leftType,8:17:05,0
f,north,leftType,8:17:24,0
f,north,straightType,8:18:15,4
f,north,leftType,8:18:18,0
f,north,leftType,8:18:54,0
f,north,leftType,8:19:04,0
f,north,leftType,8:19:29,0
f,north,leftType,8:20:02,0
f,north,leftType,8:20:10,0
f,north,leftType,8:21:01,2
f,north,straightType,8:21:01,3
f,north,leftType,8:21:25,0
f,north,leftType,8:21:37,0
f,north,leftType,8:21:44,0
f,north,leftType,8:22:01,0
f,north,leftType,8:22:09,0
f,north,leftType,8:22:17,0
f,north,leftType,8:22:24,0
f,north,leftType,8:22:33,0
f,north,leftType,8:22:38,0
f,north,leftType,8:22:46,0
f,north,leftType,8:22:51,0
f,north,leftType,8:23:04,0
f,north,leftType,8:23:16,0
f,north,straightType,8:23:47,2
f,north,leftType,8:23:53,1
f,north,leftType,8:24:02,0
f,north,leftType,8:24:08,0
f,north,leftType,8:24:20,0
f,north,leftType,8:24:33,0
f,north,leftType,8:24:41,0
f,north,leftType,8:24:49,0
f,north,leftType,8:25:10,0
f,north,leftType,8:25:23,0
f,north,leftType,8:25:29,0
f,north,leftType,8:25:41,0
f,north,leftType,8:25:50,0
f,north,leftType,8:25:56,0
f,north,leftType,8:26:00,0
f,north,leftType,8:26:33,1
f,north,straightType,8:26:33,3
f,north,leftType,8:26:40,0
f,north,leftType,8:27:01,0
f,north,leftType,8:27:17,0
f,north,leftType,8:27:40,0
f,north,leftType,8:28:24,0
f,north,leftType,8:28:32,0
f,north,leftType,8:29:19,1
f,north,straightType,8:29:19,4
f,north,leftType,8:29:37,0
f,north,leftType,8:30:12,0
f,north,leftType,8:30:19,0
f,north,leftType,8:30:25,0
f,north,leftType,8:30:37,0
f,north,leftType,8:30:45,0
f,north,leftType,8:30:53,0
f,north,leftType,8:31:07,0
f,north,leftType,8:31:16,0
f,north,leftType,8:31:20,0
f,north,leftType,8:31:24,0
f,north,leftType,8:31:36,0
f,north,straightType,8:32:05,7
f,north,leftType,8:32:06,2
f,north,leftType,8:32:19,0
f,north,leftType,8:32:26,0
f,north,leftType,8:32:40,0
f,north,leftType,8:32:47,0
f,north,leftType,8:33:47,0
f,north,leftType,8:34:50,4
f,north,straightType,8:34:50,3
f,north,leftType,8:35:17,0
f,north,leftType,8:35:21,0
f,north,leftType,8:35:33,0
f,north,leftType,8:36:59,0
f,north,leftType,8:37:35,4
f,north,straightType,8:37:35,6
f,north,leftType,8:37:56,0
f,north,leftType,8:38:10,0
f,north,leftType,8:38:16,0
f,north,leftType,8:38:55,0
f,north,leftType,8:39:04,0
f,north,leftType,8:39:27,0
f,north,leftType,8:39:41,0
f,north,leftType,8:39:52,0
f,north,straightType,8:40:20,3
f,north,leftType,8:40:35,1
f,north,leftType,8:40:52,0
f,north,leftType,8:40:58,0
f,north,leftType,8:41:03,0
f,north,leftType,8:41:17,0
f,north,leftType,8:41:38,0
f,north,leftType,8:41:44,0
f,north,leftType,8:41:49,0
f,north,leftType,8:41:57,0
f,north,leftType,8:42:04,0
f,north,leftType,8:42:18,0
f,north,leftType,8:42:26,0
f,north,leftType,8:42:32,0
f,north,leftType,8:43:05,4
f,north,straightType,8:43:05,6
f,north,leftType,8:43:24,0
f,north,leftType,8:43:33,0
f,north,leftType,8:43:39,0
f,north,leftType,8:43:48,0
f,north,leftType,8:43:58,0
f,north,leftType,8:44:04,0
f,north,leftType,8:44:31,0
f,north,leftType,8:44:52,0
f,north,leftType,8:45:50,2
f,north,straightType,8:45:50,4
f,north,leftType,8:45:56,0
f,north,leftType,8:46:19,0
f,north,leftType,8:46:28,0
f,north,leftType,8:46:34,0
f,north,leftType,8:46:43,0
f,north,leftType,8:46:48,0
f,north,leftType,8:47:18,0
f,north,leftType,8:47:29,0
f,north,leftType,8:47:43,0
f,north,leftType,8:47:51,0
f,north,leftType,8:48:35,2
f,north,straightType,8:48:35,2
f,north,leftType,8:48:47,0
f,north,leftType,8:49:23,0
f,north,leftType,8:49:35,0
f,north,leftType,8:49:51,0
f,north,leftType,8:49:55,0
f,north,leftType,8:50:04,0
f,north,leftType,8:50:13,0
f,north,leftType,8:50:17,0
f,north,straightType,8:51:20,10
f,north,leftType,8:51:21,4
f,north,leftType,8:51:53,0
f,north,leftType,8:51:57,0
f,north,leftType,8:52:11,0
f,north,leftType,8:52:21,0
f,north,leftType,8:52:32,0
f,north,leftType,8:52:42,0
f,north,leftType,8:53:04,0
f,north,leftType,8:53:09,0
f,north,leftType,8:53:14,0
f,north,leftType,8:53:31,0
f,north,straightType,8:54:05,6
f,north,leftType,8:54:09,2
f,north,leftType,8:54:14,0
f,north,leftType,8:54:29,0
f,north,leftType,8:54:57,0
f,north,leftType,8:55:20,0
f,north,leftType,8:55:27,0
f,north,leftType,8:55:49,0
f,north,straightType,8:56:50,3
f,north,leftType,8:56:51,4
f,north,leftType,8:57:04,0
f,north,leftType,8:57:14,0
f,north,leftType,8:58:41,0
f,north,leftType,8:58:47,0
f,north,straightType,8:59:35,8
f,north,leftType,8:59:36,4
f,north,leftType,8:59:46,0
f,north,leftType,9:02:20,2
f,north,straightType,9:02:20,3
f,north,leftType,9:04:45,1
f,north,straightType,9:04:45,5
f,north,leftType,9:06:35,1
f,north,straightType,9:06:35,2
f,north,straightType,9:08:25,4
f,north,leftType,9:08:26,1
f,north,leftType,9:09:17,0
f,north,leftType,9:10:15,0
f,north,straightType,9:10:15,6
f,north,leftType,9:12:17,1
f,north,straightType,9:12:17,4
f,north,leftType,9:12:26,0
f,north,leftType,9:14:23,2
f,north,straightType,9:14:23,3
f,north,straightType,9:16:24,4
f,north,leftType,9:16:26,1
f,north,straightType,9:18:25,3
f,north,leftType,9:18:26,0
